"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_2";"photo_3";"photo_4";"photo_5";"photo_6";"photo_6_002";"photo_6_001";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"hardness_1_hld";"hardness_2_hld";"hardness_3_hld";"hardness_4_hld";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"site_type_size";"site_type_persistence";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"comments";"camera_at_site";"name_of_camera_trap";"__version__";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_2";"Photo_3";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Fragmentation_Pattern";"Photo_6";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"site_type";"What_is_site_type";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"_tags";"_index"
"2022-01-08T15:17:26.192-05:00";"2022-01-08T15:21:53.701-05:00";"2022-01-08";"Brendan Barrett";"T06";"7.2729538 -81.8219297 27.471435546875 13.813";"7.2729538";"-81.8219297";"27.471435546875";"13.813";"1641673069495.jpg";"1641673093923.jpg";"1641673107234.jpg";"1641673121634.jpg";"1641673144523.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"229.0";"85";"50";"84";"68";"69";"56";"69";"45";"45";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135829544";"a8ae17af-fbb1-458c-8e30-8df17150fdc6";"2022-01-14T19:07:35";"";"";"submitted_via_web";"zoegold";"";"23"
"2022-01-08T15:24:53.197-05:00";"2022-01-08T15:33:34.390-05:00";"2022-01-08";"Brendan Barrett";"T07";"7.2728502 -81.8219654 39.07147216796875 5.817";"7.2728502";"-81.8219654";"39.07147216796875";"5.817";"1641673552634.jpg";"1641673587907.jpg";"1641673602088.jpg";"1641673613760.jpg";"1641673626042.jpg";"1641673638728.jpg";"1641673658089.jpg";"";"stone";"1";"0";"stone";"1";"0";"whole";"200.0";"109";"75";"101";"77";"108";"90";"107";"73";"52";"";"";"";"";"";"";"";"";"";"halloween_crabs";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135836338";"2ce0ffeb-a1f6-485a-8682-d9067e993a04";"2022-01-14T19:56:17";"";"";"submitted_via_web";"zoegold";"";"24"
"2022-01-08T15:55:48.195-05:00";"2022-01-09T19:51:45.585-05:00";"2022-01-08";"Brendan Barrett";"T08";"7.268856 -81.819892 21.08349609375 5.732";"7.268856";"-81.819892";"21.08349609375";"5.732";"1641675389828.jpg";"1641675398059.jpg";"1641675417690.jpg";"1641675431000.jpg";"1641675446501.jpg";"1641675501440.jpg";"1641675536223.jpg";"";"wood";"0";"1";"stone";"1";"0";"incomplete_refit";"0.0";"141";"100";"128";"121";"103";"89";"103";"72";"48";"";"";"";"";"";"";"";"";"";"almendra hermit_crabs coconuts halloween_crabs";"1";"1";"1";"1";"0";"0";"0";"0";"";"";"in_tree";"0";"0";"1";"0";"0";"0";"Known site";"yes";"Unknown";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"3";"135836484";"bf89b671-ef79-48ea-beac-bacfbf1380c8";"2022-01-14T19:56:48";"";"";"submitted_via_web";"zoegold";"";"25"
"2022-01-08T16:15:02.691-05:00";"2022-01-08T16:25:06.011-05:00";"2022-01-08";"Brendan Barrett";"T09a";"7.2682278 -81.819402 24.5457763671875 5.487";"7.2682278";"-81.819402";"24.5457763671875";"5.487";"1641676570223.jpg";"1641676586765.jpg";"1641676599383.jpg";"1641676614605.jpg";"1641676714862.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"794.0";"125";"76";"125";"115";"81";"67";"82";"67";"50";"";"";"";"";"";"";"";"";"";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Almendra debris both sides ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135836662";"f30fccab-6530-4872-8371-777aa5a9db21";"2022-01-14T19:57:21";"";"";"submitted_via_web";"zoegold";"";"26"
"2022-01-08T16:25:19.564-05:00";"2022-01-08T16:30:18.139-05:00";"2022-01-08";"Brendan Barrett";"T09b";"7.2682373 -81.8194177 29.60821533203125 4.533";"7.2682373";"-81.8194177";"29.60821533203125";"4.533";"1641677188986.jpg";"1641677203593.jpg";"1641677217614.jpg";"1641677229697.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"159.0";"78";"35";"76";"69";"42";"33";"48";"33";"38";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Possible frag of T09b";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135836778";"af046de7-17f2-47aa-8bca-e10ac63f2784";"2022-01-14T19:57:45";"";"";"submitted_via_web";"zoegold";"";"27"
"2022-01-08T16:31:40.492-05:00";"2022-01-08T16:36:15.599-05:00";"2022-01-08";"Brendan Barrett";"T09c";"7.2682196 -81.8193607 34.90423583984375 4.805";"7.2682196";"-81.8193607";"34.90423583984375";"4.805";"1641677536954.jpg";"1641677547052.jpg";"1641677595429.jpg";"1641677625259.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"refit";"71.0";"65";"58";"65";"64";"40";"35";"39";"38";"30";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Refit with of T09b";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135836860";"9986896b-de8a-4a27-890b-28566d022c16";"2022-01-14T19:58:02";"";"";"submitted_via_web";"zoegold";"";"28"
"2022-01-08T16:36:39.590-05:00";"2022-01-08T16:41:44.886-05:00";"2022-01-08";"Brendan Barrett";"T09d";"7.2682755 -81.8194108 20.7366943359375 4.276";"7.2682755";"-81.8194108";"20.7366943359375";"4.276";"1641677831430.jpg";"1641677841194.jpg";"1641677854433.jpg";"1641677867320.jpg";"1641677905880.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"280.0";"118";"52";"120";"81";"62";"33";"57";"49";"40";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135836909";"ea6f0c70-3533-4c88-9eee-248493bb5da9";"2022-01-14T19:58:20";"";"";"submitted_via_web";"zoegold";"";"29"
"2022-01-08T17:01:59.282-05:00";"2022-01-08T17:06:12.465-05:00";"2022-01-08";"Brendan Barrett";"T11";"7.2683249 -81.8194748 44.3607177734375 4.818";"7.2683249";"-81.8194748";"44.3607177734375";"4.818";"1641679353772.jpg";"1641679373588.jpg";"1641679393524.jpg";"1641679461615.jpg";"1641679481885.jpg";"1641679500591.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"0.0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Highly fragmented ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135836979";"f38e5f64-a1ff-4041-9721-4e2cbbbfd89d";"2022-01-14T19:58:41";"";"";"submitted_via_web";"zoegold";"";"30"
"2022-01-09T09:05:40.467-05:00";"2022-01-09T09:13:16.304-05:00";"2022-01-09";"Brendan Barrett";"T01";"7.2712174 -81.8217719 20.963623046875 4.921";"7.2712174";"-81.8217719";"20.963623046875";"4.921";"1641737177279.jpg";"1641737188213.jpg";"1641737218793.jpg";"1641737229062.jpg";"1641737245004.jpg";"1641737269634.jpg";"1641737322104.jpg";"";"wood";"0";"1";"stone";"1";"0";"whole";"1351.0";"155";"153";"155";"134";"134";"96";"130";"131";"41";"";"";"";"";"";"";"";"";"";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"beach";"1";"0";"0";"0";"0";"0";"Hermit crab debree";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ovate";"0";"1";"0";"0";"0";"";"1";"135837058";"8c5db1c6-38e3-4de0-a813-27799a9e8495";"2022-01-14T19:59:03";"";"";"submitted_via_web";"zoegold";"";"31"
"2022-01-09T09:24:34.466-05:00";"2022-01-09T09:31:00.923-05:00";"2022-01-09";"Brendan Barrett";"T02";"7.271406 -81.8217786 36.31591796875 4.734";"7.271406";"-81.8217786";"36.31591796875";"4.734";"1641738320161.jpg";"1641738334884.jpg";"1641738349719.jpg";"1641738373418.jpg";"1641738414771.jpg";"1641738427724.jpg";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"57.0";"57";"29";"54";"43";"36";"20";"34";"25";"28";"";"";"";"";"";"";"";"";"";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"beach";"1";"0";"0";"0";"0";"0";"Tree root anvil ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135844047";"e535530a-a2a6-48e9-9e8f-c0a902a0ff5b";"2022-01-14T20:52:13";"";"";"submitted_via_web";"zoegold";"";"32"
"2022-01-09T09:36:52.277-05:00";"2022-01-09T09:43:03.300-05:00";"2022-01-09";"Brendan Barrett";"T03";"7.2714232 -81.8215985 11.484466552734375 4.694";"7.2714232";"-81.8215985";"11.484466552734375";"4.694";"1641739085584.jpg";"1641739106316.jpg";"1641739146986.jpg";"1641739162453.jpg";"1641739172833.jpg";"1641739186505.jpg";"1641739197692.jpg";"";"wood";"0";"1";"stone";"1";"0";"whole";"56.0";"56";"56";"42";"25";"44";"35";"44";"31";"28";"";"";"";"";"";"";"";"";"";"almendra coconuts";"1";"0";"0";"1";"0";"0";"0";"0";"";"";"beach";"1";"0";"0";"0";"0";"0";"Tree root anvil";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135844105";"22a0741d-ee59-4cc8-a8bc-8f65eb13d466";"2022-01-14T20:52:34";"";"";"submitted_via_web";"zoegold";"";"33"
"2022-01-09T11:51:34.756-05:00";"2022-01-09T11:59:42.776-05:00";"2022-01-09";"Brendan Barrett";"T04";"7.2687575 -81.8197961 56.2486572265625 5.336";"7.2687575";"-81.8197961";"56.2486572265625";"5.336";"1641747154554.jpg";"1641747193160.jpg";"1641747210865.jpg";"1641747233697.jpg";"1641747264448.jpg";"1641747288953.jpg";"1641747299932.jpg";"1641747333108.jpg";"wood";"0";"1";"stone";"1";"0";"whole";"580.0";"105";"65";"105";"102";"74";"66";"74";"63";"61";"";"";"";"";"";"";"";"";"";"almendra halloween_crabs coconuts hermit_crabs";"1";"1";"1";"1";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Hermit crab debris ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135844160";"51c77946-728a-4233-9568-f4251404abad";"2022-01-14T20:53:05";"";"";"submitted_via_web";"zoegold";"";"34"
"2022-01-09T12:00:27.426-05:00";"2022-01-09T12:11:23.813-05:00";"2022-01-09";"Brendan Barrett";"T05";"7.2688251 -81.8196997 34.78973388671875 4.854";"7.2688251";"-81.8196997";"34.78973388671875";"4.854";"1641747668700.jpg";"1641747682474.jpg";"1641747704553.jpg";"1641747734245.jpg";"1641747753028.jpg";"1641747769104.jpg";"1641748252901.jpg";"1641748269418.jpg";"wood";"0";"1";"stone";"1";"0";"whole";"2649.0";"198";"160";"195";"145";"150";"92";"120";"87";"100";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Wear on four faces. Collecting for scanning";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135844194";"e2d7dc3f-efd6-4513-80f2-674b318e8b45";"2022-01-14T20:53:35";"";"";"submitted_via_web";"zoegold";"";"35"
"2022-01-09T12:15:44.000-05:00";"2022-01-09T12:24:10.966-05:00";"2022-01-09";"Brendan Barrett";"T06";"7.2689388 -81.8195496 37.93646240234375 10.828";"7.2689388";"-81.8195496";"37.93646240234375";"10.828";"1641748620172.jpg";"1641748641291.jpg";"1641748667921.jpg";"1641748709249.jpg";"1641748725236.jpg";"1641748779075.jpg";"1641748800952.jpg";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"51.0";"54";"37";"49";"43";"35";"22";"33";"28";"28";"";"";"";"";"";"";"";"";"";"hermit_crabs halloween_crabs coconuts";"0";"1";"1";"1";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135844240";"bec74274-a52c-4086-978b-042f7edb3ac8";"2022-01-14T20:54:05";"";"";"submitted_via_web";"zoegold";"";"36"
"2022-01-09T12:31:59.573-05:00";"2022-01-09T12:40:44.087-05:00";"2022-01-09";"Brendan Barrett";"T07";"7.2689325 -81.8198426 23.6861572265625 4.89";"7.2689325";"-81.8198426";"23.6861572265625";"4.89";"1641749598111.jpg";"1641749640173.jpg";"1641749660134.jpg";"1641749674496.jpg";"1641749698289.jpg";"1641749711742.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"132.0";"63";"39";"56";"36";"50";"33";"51";"33";"39";"";"";"";"";"";"";"";"";"";"hermit_crabs almendra coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"";"";"forest";"0";"0";"0";"0";"1";"0";"Pitted anvil ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"2";"135844267";"1891a184-1149-41b4-b641-f5259376f9ba";"2022-01-14T20:54:30";"";"";"submitted_via_web";"zoegold";"";"37"
"2022-01-09T12:53:23.892-05:00";"2022-01-09T15:31:57.944-05:00";"2022-01-09";"Brendan Barrett";"T08";"7.2711833 -81.8214069 41.66949462890625 4.986";"7.2711833";"-81.8214069";"41.66949462890625";"4.986";"1641751087956.jpg";"1641750868925.jpg";"1641750891635.jpg";"1641750912702.jpg";"1641750946689.jpg";"1641750958063.jpg";"1641750970896.jpg";"1641750987235.jpg";"wood";"0";"1";"stone";"1";"0";"whole";"416.0";"100";"56";"96";"68";"80";"45";"71";"62";"40";"";"";"";"";"";"";"";"";"";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"beach";"1";"0";"0";"0";"0";"0";"Wear on both sides. Lots of opened coconuts near by.";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ovate";"0";"1";"0";"0";"0";"";"2";"135844285";"50be6406-5c42-4817-b15b-456038defd30";"2022-01-14T20:54:48";"";"";"submitted_via_web";"zoegold";"";"38"
"2022-01-09T15:32:01.063-05:00";"2022-01-09T15:39:27.262-05:00";"2022-01-09";"Brendan Barrett";"T09";"7.2713549 -81.8205671 28.79083251953125 6.778";"7.2713549";"-81.8205671";"28.79083251953125";"6.778";"1641760452877.jpg";"1641760486507.jpg";"1641760501411.jpg";"1641760527203.jpg";"1641760537749.jpg";"1641760555813.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"798.0";"135";"105";"135";"115";"116";"80";"112";"88";"62";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Heavy wear on anvil ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135844346";"d868ad40-1c54-4d74-adf8-9065fbda329c";"2022-01-14T20:55:19";"";"";"submitted_via_web";"zoegold";"";"39"
"2022-01-09T15:41:11.837-05:00";"2022-01-09T15:48:19.789-05:00";"2022-01-09";"Brendan Barrett";"T10";"7.2709242 -81.8208829 66.8558349609375 4.9";"7.2709242";"-81.8208829";"66.8558349609375";"4.9";"1641760934233.jpg";"1641760969201.jpg";"1641760983977.jpg";"1641761002184.jpg";"1641761025397.jpg";"1641761036618.jpg";"1641761048709.jpg";"";"stone";"1";"0";"stone";"1";"0";"whole";"673.0";"114";"64";"102";"87";"91";"49";"90";"71";"66";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"forest";"0";"0";"0";"0";"1";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"3";"135844391";"2462d68d-7e45-4ac9-8af8-e29477794c95";"2022-01-14T20:55:44";"";"";"submitted_via_web";"zoegold";"";"40"
"2022-01-09T16:01:49.826-05:00";"2022-01-09T16:09:57.370-05:00";"2022-01-09";"Brendan Barrett";"T11";"7.2708811 -81.8210732 42.7742919921875 4.915";"7.2708811";"-81.8210732";"42.7742919921875";"4.915";"1641762154281.jpg";"1641762230900.jpg";"1641762244223.jpg";"1641762253984.jpg";"1641762274950.jpg";"1641762289407.jpg";"1641762306437.jpg";"1641762577558.jpg";"wood";"0";"1";"stone";"1";"0";"whole";"505.0";"120";"80";"100";"97";"116";"75";"111";"96";"33";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Wear on both sides";"yes";"Unknown";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"3";"135844442";"f1a1b668-d11a-441b-a072-98d1d91181e0";"2022-01-14T20:56:10";"";"";"submitted_via_web";"zoegold";"";"41"
"2022-01-09T16:26:51.081-05:00";"2022-01-09T16:33:13.429-05:00";"2022-01-09";"Brendan Barrett";"T12";"7.2710075 -81.8208429 23.765869140625 4.996";"7.2710075";"-81.8208429";"23.765869140625";"4.996";"1641763677127.jpg";"1641763685009.jpg";"1641763694912.jpg";"1641763708425.jpg";"1641763720791.jpg";"1641763738522.jpg";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"782.0";"146";"62";"130";"94";"101";"71";"94";"67";"58";"";"";"";"";"";"";"";"";"";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"forest";"0";"0";"0";"0";"1";"0";"New anvil since July 2020";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"3";"135844964";"728cff21-1135-43d9-8259-eab726964a54";"2022-01-14T20:59:56";"";"";"submitted_via_web";"zoegold";"";"42"
"2022-01-09T16:45:04.637-05:00";"2022-01-09T16:54:14.502-05:00";"2022-01-09";"Brendan Barrett";"T13";"7.2707413 -81.8214009 19.16046142578125 4.812";"7.2707413";"-81.8214009";"19.16046142578125";"4.812";"1641764749581.jpg";"1641764856416.jpg";"1641764868921.jpg";"1641764912697.jpg";"1641764952894.jpg";"1641764965968.jpg";"1641765018167.jpg";"";"wood";"0";"1";"stone";"1";"0";"refit";"744.0";"129";"76";"109";"85";"92";"76";"90";"54";"69";"";"";"";"";"";"";"";"";"";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"";"";"beach";"1";"0";"0";"0";"0";"0";"Maybe add camera later?";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"3";"135845026";"eee7a70e-7f97-40f3-83a6-19c3aab5bd25";"2022-01-14T21:00:18";"";"";"submitted_via_web";"zoegold";"";"43"
